ed_pts,ed_beds,admits,hosp_beds,vents,longest_wait,last_wait,nedocs_score
36,40,0,350,0,1.93,1.48,67.36
42,40,0,350,1,3.1,0.58,89.64
22,40,1,350,1,1.04,0.37,45.36
35,40,2,350,1,2.06,1.05,79.74
29,40,1,350,2,3.32,0.5,76.63
34,40,5,350,0,3.07,0.87,69.26
28,40,6,350,0,2.06,1.28,59.48
28,40,3,350,1,1.32,0.48,62.54
25,40,1,350,2,1.3,0.42,65.72
27,40,4,350,1,0.79,1.11,65.17
34,40,5,350,2,1.11,0.87,94.24
20,40,6,350,1,2.52,0.76,53.22
45,40,2,350,0,1.63,0.27,82.99
35,40,2,350,1,2.1,0.45,76.39
44,40,6,350,0,1.69,0.52,89.17
34,40,6,350,1,1.39,0.68,81.74
20,40,5,350,0,1.39,0.78,37.16
33,40,3,350,2,2.57,1.43,93.18
36,40,1,350,1,1.32,1.42,81.57
30,40,1,350,2,1.53,1.2,81.06
28,40,2,350,0,0.74,0.25,45.59
34,40,4,350,1,2.94,1.47,84.21
36,40,2,350,1,1.68,0.58,78.88
24,40,1,350,1,2.11,0.72,52.62
45,40,0,350,1,0.64,0.56,93.68
30,40,5,350,0,2.75,1.49,63.88
45,40,5,350,0,3.35,0.71,92.22
20,40,3,350,2,0.69,1.02,61.24
38,40,6,350,1,0.98,1.4,94.0
35,40,5,350,2,0.91,1.18,97.95
41,40,4,350,1,2.58,0.46,93.2
24,40,4,350,2,2.13,0.35,69.09
40,40,2,350,0,2.92,0.74,76.12
45,40,1,350,0,2.55,1.02,86.36
35,40,6,350,2,2.87,0.98,100.36
41,40,2,350,2,3.2,1.32,108.59
22,40,5,350,1,1.7,0.92,55.93
27,40,4,350,1,2.12,1.32,67.59
22,40,3,350,0,2.81,0.27,36.47
43,40,6,350,1,0.93,0.84,101.52
23,40,1,350,2,1.95,1.28,66.88
24,40,0,350,1,1.37,1.33,53.66
45,40,3,350,0,2.04,0.98,89.09
36,40,3,350,1,3.44,1.26,86.07
22,40,6,350,2,0.98,0.33,67.05
31,40,3,350,1,3.31,0.86,72.97
25,40,4,350,0,0.75,1.14,47.61
43,40,2,350,2,1.35,1.27,110.88
27,40,3,350,0,2.89,1.31,53.13
29,40,1,350,1,1.87,0.54,62.1
37,40,6,350,1,0.92,0.59,87.23
24,40,4,350,0,2.56,1.37,48.44
32,40,5,350,1,1.55,0.53,75.04
26,40,1,350,2,1.62,0.95,71.15
23,40,2,350,2,1.15,1.01,66.33
26,40,6,350,1,2.99,1.39,70.08
41,40,0,350,1,3.06,1.33,91.69
25,40,2,350,0,3.34,1.14,46.59
38,40,2,350,1,1.64,0.47,82.51
24,40,1,350,1,2.74,0.62,52.64
43,40,3,350,2,3.07,1.22,113.91
42,40,4,350,0,2.8,0.73,83.67
29,40,6,350,0,1.59,1.24,60.96
30,40,3,350,0,2.11,0.39,53.65
22,40,2,350,2,0.51,0.95,63.25
24,40,3,350,0,2.54,1.46,47.22
27,40,4,350,2,1.36,0.43,75.26
45,40,6,350,0,1.56,1.08,94.35
34,40,5,350,0,0.62,0.78,66.48
31,40,3,350,1,1.0,1.11,72.23
27,40,6,350,0,2.33,0.49,53.13
42,40,4,350,2,2.1,0.71,109.7
42,40,5,350,2,2.52,1.16,114.35
38,40,6,350,2,1.72,1.06,106.17
43,40,4,350,2,1.52,0.54,110.35
44,40,0,350,1,2.11,0.3,91.43
23,40,1,350,0,1.52,0.98,37.99
25,40,0,350,0,3.12,1.1,42.73
42,40,4,350,1,1.0,0.42,93.65
31,40,4,350,1,2.97,0.36,71.54
36,40,5,350,0,2.09,0.55,70.84
30,40,0,350,1,2.58,1.44,68.27
25,40,2,350,2,2.98,1.06,72.6
31,40,5,350,1,2.67,0.66,74.67
27,40,6,350,1,0.79,0.95,67.69
39,40,3,350,2,3.24,0.41,100.92
28,40,4,350,0,1.2,0.85,52.83
20,40,6,350,2,1.92,0.74,65.94
26,40,1,350,0,0.84,0.36,40.3
41,40,0,350,1,1.16,1.2,89.19
20,40,4,350,0,3.25,0.44,35.26
40,40,0,350,0,2.54,0.56,71.32
44,40,3,350,2,2.67,0.88,113.77
32,40,0,350,0,0.88,1.38,57.24
42,40,0,350,2,3.15,0.77,104.16
31,40,1,350,0,2.71,0.77,55.07
35,40,1,350,1,1.94,1.27,79.16
35,40,6,350,2,0.91,0.57,96.22
44,40,5,350,1,3.3,0.92,104.61
41,40,0,350,0,0.84,0.45,71.26
33,40,3,350,1,3.15,0.31,74.01
24,40,3,350,0,1.61,0.57,41.33
23,40,1,350,2,1.47,0.5,62.04
43,40,0,350,1,2.44,1.39,95.74
29,40,5,350,1,1.07,0.89,70.19
37,40,3,350,1,2.88,0.4,82.84
24,40,0,350,1,3.04,0.27,49.23
30,40,0,350,1,1.66,1.09,65.44
28,40,2,350,2,3.22,0.85,78.08
33,40,3,350,0,3.12,1.3,66.16
27,40,1,350,1,1.56,0.61,57.92
22,40,4,350,2,2.25,0.87,67.85
44,40,2,350,1,3.22,1.15,100.69
35,40,2,350,1,2.94,0.78,79.04
38,40,1,350,0,2.56,1.49,74.01
42,40,0,350,0,0.7,0.54,73.79
36,40,6,350,0,3.08,0.65,74.04
39,40,6,350,0,1.55,0.93,80.63
40,40,5,350,2,1.59,0.3,104.34
31,40,3,350,0,2.78,0.51,57.1
42,40,2,350,2,2.99,0.5,105.92
43,40,0,350,1,1.64,0.7,91.11
21,40,3,350,0,0.68,0.67,34.6
33,40,3,350,1,1.36,1.34,78.15
39,40,6,350,0,0.79,0.72,78.74
30,40,3,350,2,2.06,1.02,83.96
45,40,3,350,1,3.07,0.8,102.43
32,40,5,350,2,0.89,1.01,90.54
42,40,5,350,1,3.43,1.46,103.49
40,40,3,350,2,1.32,0.46,101.56
32,40,2,350,0,2.85,0.55,57.82
37,40,3,350,1,1.52,0.94,84.62
39,40,1,350,0,1.15,1.34,74.0
28,40,5,350,0,2.09,0.27,52.1
33,40,5,350,0,0.94,0.74,64.4
34,40,2,350,2,3.34,1.35,93.88
20,40,4,350,2,1.48,1.41,65.89
28,40,5,350,0,1.79,1.22,57.18
31,40,0,350,2,0.93,1.25,81.21
32,40,3,350,1,3.49,1.03,76.24
22,40,0,350,2,3.37,0.82,61.75
32,40,3,350,0,1.56,1.07,61.27
29,40,4,350,1,1.12,1.11,69.76
26,40,5,350,0,2.88,0.84,51.76
38,40,0,350,0,1.44,0.35,64.82
20,40,0,350,2,1.1,1.15,57.21
29,40,5,350,1,2.14,1.23,73.1
43,40,1,350,0,3.46,0.89,82.19
38,40,0,350,1,2.41,1.23,84.09
23,40,4,350,0,2.29,1.1,44.53
37,40,4,350,2,1.9,1.21,101.61
29,40,1,350,2,2.28,0.81,77.41
20,40,4,350,1,1.59,1.19,51.35
45,40,4,350,2,2.86,0.29,114.48
21,40,0,350,1,2.41,0.46,43.28
22,40,4,350,2,1.99,1.07,68.73
29,40,0,350,1,2.16,0.42,59.98
45,40,4,350,1,2.17,0.57,102.02
26,40,4,350,1,2.46,1.27,65.48
33,40,3,350,1,2.09,1.47,79.56
24,40,2,350,2,1.83,0.43,65.84
37,40,6,350,1,2.17,0.42,87.44
38,40,2,350,1,2.83,1.29,88.25
34,40,5,350,0,2.97,0.52,67.2
31,40,2,350,1,0.6,1.31,71.27
24,40,2,350,2,2.97,0.89,69.49
35,40,3,350,1,0.93,1.05,80.4
21,40,2,350,0,3.15,0.95,36.76
21,40,2,350,1,2.81,0.46,47.08
26,40,1,350,0,1.01,0.3,40.12
28,40,1,350,1,0.85,0.86,60.82
27,40,5,350,1,1.96,1.16,68.25
30,40,0,350,1,1.66,0.76,63.58
24,40,1,350,1,1.03,0.96,52.97
21,40,4,350,1,1.66,0.81,51.41
21,40,5,350,0,3.36,0.92,41.93
45,40,1,350,0,3.39,0.75,85.62
37,40,3,350,0,2.77,0.66,70.81
38,40,5,350,0,0.89,0.94,76.21
21,40,4,350,1,3.04,1.18,54.78
42,40,4,350,0,3.1,0.9,84.91
40,40,5,350,1,2.42,1.35,97.64
40,40,5,350,1,0.72,1.41,96.39
28,40,3,350,0,3.04,0.49,50.79
35,40,4,350,2,2.6,0.38,93.29
25,40,0,350,1,1.23,0.7,52.12
44,40,0,350,0,0.69,0.65,78.69
40,40,4,350,1,3.28,1.26,96.21
36,40,1,350,1,1.63,1.24,80.84
20,40,5,350,2,1.02,1.32,66.66
37,40,0,350,0,3.32,0.78,66.85
44,40,1,350,0,2.33,0.4,80.52
41,40,4,350,2,0.9,1.43,110.5
33,40,0,350,1,1.38,1.5,73.93
23,40,6,350,0,1.17,0.68,44.54
21,40,6,350,2,1.34,0.45,65.91
38,40,6,350,1,3.18,1.47,96.44
28,40,2,350,2,1.72,0.76,76.17
25,40,4,350,1,2.71,1.03,62.21
34,40,2,350,1,0.91,0.94,75.91
33,40,1,350,2,2.04,1.39,89.04
44,40,2,350,2,1.57,0.51,108.95
20,40,3,350,2,1.48,0.53,59.21
37,40,2,350,0,1.95,0.74,68.78
31,40,5,350,0,1.0,1.17,62.6
27,40,3,350,1,2.7,0.88,63.93
45,40,2,350,2,0.92,1.2,114.38
37,40,1,350,1,2.68,1.35,84.59
37,40,2,350,2,2.21,0.42,94.02
32,40,1,350,1,3.34,0.55,69.96
45,40,3,350,2,2.12,0.36,112.47
36,40,1,350,0,3.02,1.24,68.74
33,40,5,350,1,3.27,1.13,82.17
40,40,5,350,1,1.32,0.48,91.71
32,40,6,350,2,2.91,0.36,90.46
24,40,2,350,1,1.25,0.5,52.29
41,40,3,350,2,3.24,0.8,107.41
30,40,1,350,2,2.9,1.46,83.8
23,40,5,350,1,1.31,1.46,60.76
41,40,5,350,1,1.23,1.27,98.22
41,40,4,350,1,0.55,0.4,90.97
37,40,2,350,0,2.6,0.37,67.3
40,40,3,350,0,3.18,1.41,81.85
33,40,6,350,1,1.32,0.74,79.87
22,40,4,350,2,1.93,1.22,69.52
22,40,6,350,1,1.59,0.28,53.93
37,40,1,350,0,2.13,0.53,66.05
25,40,2,350,0,0.9,1.47,46.18
35,40,5,350,0,0.69,1.24,71.28
24,40,6,350,0,0.58,0.72,46.37
26,40,5,350,1,2.26,0.96,65.26
21,40,5,350,2,3.08,1.03,69.09
35,40,2,350,0,2.57,0.97,66.36
22,40,4,350,1,2.67,1.26,57.04
21,40,0,350,1,0.57,1.28,46.19
29,40,0,350,2,1.0,1.27,77.1
39,40,0,350,1,2.71,1.08,85.67
38,40,3,350,1,0.78,0.75,85.01
30,40,5,350,0,2.68,0.4,57.67
20,40,3,350,2,1.15,0.49,58.68
41,40,3,350,0,1.56,0.89,79.56
40,40,1,350,2,2.23,1.16,102.93
23,40,2,350,1,1.67,0.51,50.59
29,40,2,350,2,2.4,1.08,80.76
34,40,1,350,2,0.91,0.53,85.28
31,40,6,350,1,1.02,1.09,77.28
26,40,5,350,1,3.02,1.21,67.37
45,40,2,350,2,3.34,0.89,114.88
39,40,1,350,0,3.14,0.44,70.77
45,40,6,350,0,3.0,1.23,96.54
28,40,5,350,0,1.21,0.3,51.45
29,40,4,350,0,1.56,0.39,52.71
23,40,4,350,1,2.63,0.43,54.46
23,40,2,350,0,0.77,1.45,41.66
42,40,2,350,1,3.29,0.86,94.83
32,40,0,350,2,2.34,1.48,85.96
45,40,2,350,1,3.35,1.49,104.87
22,40,1,350,0,2.59,1.16,37.86
26,40,0,350,2,3.39,0.38,67.87
38,40,5,350,2,0.87,1.01,103.39
45,40,5,350,2,1.53,0.3,115.01
20,40,6,350,1,1.08,0.45,50.13
43,40,2,350,2,0.51,0.75,107.17
41,40,3,350,1,3.14,1.2,96.18
44,40,6,350,2,3.05,1.23,121.24
30,40,5,350,2,1.11,0.86,85.6
28,40,5,350,0,3.26,1.47,59.95
39,40,3,350,2,3.46,0.8,103.33
35,40,4,350,2,2.29,0.6,94.25
36,40,3,350,0,1.38,0.81,68.21
28,40,1,350,1,2.88,0.63,61.41
29,40,6,350,2,2.38,1.04,87.37
23,40,2,350,2,2.81,0.83,66.86
30,40,3,350,1,2.05,1.25,71.85
41,40,1,350,0,2.94,0.74,76.57
34,40,5,350,2,2.65,0.45,93.3
34,40,6,350,0,1.88,0.48,67.67
27,40,6,350,0,1.56,0.26,51.12
27,40,1,350,2,2.6,0.63,72.4
20,40,1,350,1,0.86,1.46,47.05
30,40,3,350,1,1.67,0.34,66.36
20,40,1,350,2,0.52,1.4,59.79
38,40,4,350,1,0.51,0.94,87.54
38,40,3,350,2,2.48,1.39,103.6
27,40,6,350,2,1.38,1.35,83.9
38,40,5,350,2,3.13,0.94,105.09
44,40,1,350,1,0.72,1.17,96.76
32,40,5,350,1,2.83,1.19,79.95
32,40,0,350,2,3.1,0.31,80.07
29,40,2,350,2,1.22,1.33,81.07
22,40,4,350,1,2.61,0.52,52.81
42,40,4,350,1,3.21,0.94,98.63
34,40,3,350,1,1.32,1.39,80.54
20,40,4,350,1,3.38,1.09,52.45
45,40,2,350,1,2.6,1.02,101.52
44,40,3,350,2,1.14,1.21,114.21
42,40,0,350,0,1.35,0.49,74.11
41,40,0,350,2,2.52,1.07,103.12
38,40,6,350,2,0.82,0.85,104.15
37,40,0,350,1,2.76,0.81,79.9
41,40,1,350,2,0.61,1.14,103.46
29,40,0,350,2,1.9,0.31,72.52
30,40,2,350,2,1.93,1.45,84.55
45,40,6,350,0,3.06,0.6,93.04
42,40,5,350,0,2.79,1.24,88.25
32,40,2,350,2,1.25,1.07,86.07
35,40,1,350,2,2.27,0.71,89.7
36,40,6,350,1,3.45,1.15,90.6
35,40,6,350,1,1.13,1.21,86.64
42,40,3,350,2,3.21,1.12,111.33
37,40,3,350,1,1.56,0.4,81.61
34,40,5,350,0,1.71,1.2,69.86
20,40,0,350,0,1.11,0.25,25.34
43,40,3,350,1,1.42,0.68,95.93
20,40,2,350,0,3.05,1.48,37.51
32,40,0,350,0,3.14,1.47,59.85
33,40,0,350,1,0.96,1.18,71.73
30,40,0,350,1,2.94,1.25,67.53
33,40,3,350,2,2.49,1.11,91.3
40,40,5,350,1,1.05,0.97,94.22
37,40,3,350,1,2.85,1.09,86.71
43,40,2,350,2,2.59,1.25,111.92
23,40,0,350,2,1.96,0.27,59.48
44,40,2,350,0,1.84,1.11,85.78
37,40,5,350,0,0.51,0.75,72.64
26,40,4,350,2,3.24,0.33,74.3
27,40,4,350,1,3.06,0.76,65.3
36,40,3,350,1,3.29,1.04,84.69
24,40,3,350,2,2.89,1.0,71.75
30,40,5,350,0,0.66,0.42,55.9
40,40,6,350,0,2.79,1.3,86.01
22,40,2,350,0,2.35,1.29,40.08
29,40,3,350,0,2.87,1.03,55.83
33,40,5,350,0,1.68,0.5,63.74
34,40,0,350,2,2.0,0.49,84.35
43,40,2,350,0,2.5,1.36,85.66
28,40,4,350,1,3.26,1.38,71.13
22,40,3,350,0,3.48,0.79,40.02
21,40,0,350,2,1.85,0.92,58.75
44,40,3,350,2,1.31,0.54,110.59
22,40,1,350,1,1.9,1.13,50.44
28,40,2,350,0,3.17,1.32,53.88
42,40,1,350,2,2.34,1.36,108.45
25,40,2,350,1,0.52,0.45,53.48
34,40,2,350,2,1.91,0.7,88.88
33,40,3,350,0,3.47,0.42,61.52
33,40,2,350,1,2.81,0.82,74.85
45,40,5,350,2,3.4,1.02,120.81
39,40,5,350,1,1.77,1.42,95.28
42,40,3,350,2,1.32,1.17,109.86
27,40,3,350,2,1.27,1.2,77.81
25,40,4,350,1,1.13,0.58,58.2
41,40,3,350,2,1.25,0.73,105.17
27,40,0,350,1,1.71,0.76,57.19
44,40,0,350,0,2.6,0.45,79.34
40,40,5,350,2,2.27,0.27,104.81
23,40,5,350,1,1.63,0.56,55.98
27,40,4,350,1,1.27,0.72,63.41
24,40,2,350,2,2.36,1.28,71.12
29,40,1,350,0,0.65,0.85,49.32
26,40,3,350,0,3.49,1.35,51.77
27,40,5,350,2,1.52,1.45,82.88
35,40,3,350,2,1.64,1.27,95.71
20,40,5,350,1,1.99,0.83,51.4
28,40,1,350,1,1.54,0.91,61.74
24,40,2,350,2,1.02,1.41,70.61
31,40,3,350,1,3.14,1.41,75.91
29,40,6,350,2,2.34,1.36,89.14
43,40,5,350,1,3.03,1.2,103.79
36,40,3,350,0,3.29,1.04,71.29
30,40,4,350,1,1.92,1.4,74.29
37,40,6,350,1,3.5,0.9,91.38
30,40,2,350,1,1.31,0.33,64.26
43,40,2,350,2,2.65,1.12,111.24
23,40,0,350,2,1.97,1.27,65.13
36,40,2,350,1,0.9,1.01,80.58
44,40,5,350,1,2.47,1.42,106.66
38,40,5,350,0,1.88,0.99,77.41
29,40,3,350,2,1.93,0.5,78.76
20,40,3,350,1,0.67,1.22,48.95
28,40,1,350,2,2.65,1.1,77.24
36,40,4,350,1,2.5,0.61,83.24
45,40,6,350,0,0.73,0.41,89.8
30,40,5,350,2,3.0,0.4,84.77
34,40,5,350,0,1.55,0.41,65.26
42,40,3,350,2,0.97,0.71,106.94
30,40,0,350,1,1.41,1.0,64.7
38,40,1,350,1,3.05,0.78,83.86
26,40,0,350,0,0.75,1.06,42.45
29,40,6,350,2,0.61,0.59,83.19
40,40,1,350,0,1.32,1.27,75.9
39,40,2,350,1,1.99,0.66,86.06
22,40,1,350,1,3.1,1.22,52.07
25,40,6,350,2,2.74,0.44,75.74
41,40,0,350,2,1.63,0.35,98.23
40,40,4,350,1,1.36,1.32,94.77
36,40,1,350,2,1.85,0.31,89.2
41,40,1,350,0,2.89,0.26,73.81
39,40,0,350,2,2.64,0.28,94.49
32,40,6,350,0,1.88,1.28,67.89
38,40,6,350,1,3.35,0.51,91.19
28,40,1,350,1,2.42,1.4,65.32
35,40,1,350,2,1.96,0.85,90.21
31,40,3,350,1,2.59,1.48,75.79
35,40,2,350,0,1.32,0.75,63.96
37,40,1,350,0,2.53,1.09,69.58
41,40,1,350,2,3.46,0.55,102.78
42,40,1,350,0,2.27,0.47,76.57
21,40,1,350,0,1.33,0.72,32.06
35,40,0,350,0,0.66,1.27,62.85
45,40,4,350,2,1.99,1.43,120.1
45,40,2,350,0,1.41,0.56,84.42
44,40,5,350,2,2.62,0.4,114.44
25,40,5,350,2,3.17,1.43,80.01
42,40,6,350,0,2.3,1.11,88.78
21,40,4,350,0,0.75,0.84,37.34
20,40,6,350,1,1.14,0.38,49.79
28,40,1,350,1,2.76,1.32,65.19
25,40,0,350,0,2.47,0.57,39.14
21,40,5,350,2,1.24,0.63,65.12
30,40,4,350,2,0.72,0.55,81.78
38,40,1,350,1,1.33,0.33,79.72
38,40,0,350,2,2.83,0.57,94.16
40,40,6,350,0,3.2,1.21,85.89
26,40,3,350,1,2.76,1.42,64.89
34,40,1,350,2,3.31,0.52,87.46
37,40,6,350,0,1.85,0.91,76.5
24,40,1,350,1,3.11,0.57,52.7
44,40,1,350,1,0.97,0.99,95.98
41,40,2,350,1,0.71,1.37,93.16
30,40,5,350,1,3.15,0.67,73.03
37,40,5,350,1,0.62,0.4,84.17
28,40,4,350,0,1.22,0.46,50.65
27,40,2,350,1,1.89,1.29,63.78
27,40,6,350,0,1.27,0.66,53.1
42,40,2,350,1,2.59,0.57,92.54
26,40,1,350,1,1.94,1.38,60.47
27,40,5,350,2,2.55,1.33,83.16
29,40,2,350,1,0.95,0.44,62.4
34,40,1,350,0,1.33,0.91,61.01
42,40,1,350,2,1.17,0.44,102.17
45,40,6,350,0,2.4,0.61,92.48
23,40,4,350,1,1.1,0.31,52.36
27,40,2,350,2,1.89,1.36,77.57
37,40,0,350,1,0.95,0.65,77.31
43,40,4,350,0,2.05,0.84,85.74
36,40,6,350,1,2.08,0.8,87.35
34,40,6,350,1,0.82,0.43,79.8
32,40,0,350,2,1.97,1.31,84.66
44,40,1,350,0,1.78,1.33,85.25
40,40,6,350,0,1.68,0.41,79.96
30,40,3,350,2,2.99,0.78,83.47
42,40,5,350,0,1.64,0.33,82.05
31,40,1,350,1,1.68,0.62,66.67
38,40,2,350,0,0.74,0.39,67.83
28,40,1,350,1,3.46,1.1,64.6
45,40,2,350,0,2.84,0.78,86.99
27,40,0,350,0,1.99,1.43,47.83
22,40,0,350,0,2.3,1.35,36.94
34,40,3,350,0,1.99,1.34,67.48
20,40,5,350,1,1.05,0.59,49.18
33,40,3,350,0,3.04,0.49,61.52
36,40,2,350,1,1.77,1.46,83.93
40,40,5,350,2,1.9,0.45,105.48
21,40,2,350,2,0.76,1.36,63.65
28,40,1,350,0,1.26,0.43,45.37
34,40,2,350,1,2.48,0.35,74.04
28,40,3,350,0,1.22,1.27,53.5
22,40,6,350,1,2.55,0.93,58.49
32,40,3,350,0,0.95,1.0,60.31
23,40,5,350,2,2.4,1.07,72.97
42,40,2,350,1,2.14,0.93,94.15
45,40,2,350,1,2.5,0.64,99.29
24,40,6,350,1,2.36,0.31,59.11
29,40,2,350,0,0.81,1.3,53.72
41,40,0,350,1,2.26,0.42,85.82
41,40,1,350,2,3.05,1.4,107.19
39,40,2,350,0,1.04,1.02,73.8
32,40,1,350,0,0.99,0.45,53.81
33,40,0,350,2,0.59,0.98,83.66
34,40,4,350,1,3.31,1.01,81.96
30,40,6,350,0,1.45,1.07,62.02
21,40,3,350,2,2.2,1.0,64.67
25,40,0,350,2,1.1,1.36,69.12
21,40,4,350,1,2.8,1.22,54.79
25,40,0,350,1,2.52,1.11,55.63
20,40,1,350,2,0.98,1.28,59.54
29,40,5,350,2,1.23,0.67,82.5
36,40,2,350,1,1.95,0.85,80.66
29,40,6,350,1,1.27,0.76,71.36
41,40,2,350,2,3.25,1.3,108.53
29,40,5,350,1,0.65,1.31,72.17
34,40,5,350,2,2.55,0.92,95.86
43,40,1,350,1,2.18,1.3,96.71
34,40,6,350,0,1.36,1.46,72.71
21,40,0,350,1,3.25,0.25,42.88
23,40,3,350,1,2.75,0.72,54.5
29,40,6,350,0,1.31,0.45,56.25
39,40,0,350,1,1.44,1.2,85.16
28,40,5,350,0,2.05,0.92,55.73
38,40,0,350,0,0.68,1.45,70.32
42,40,0,350,1,1.91,1.48,93.61
43,40,1,350,2,3.24,0.37,105.85
33,40,4,350,1,3.48,0.96,79.69
31,40,0,350,0,2.13,0.38,50.62
44,40,2,350,1,2.45,1.02,99.24
35,40,3,350,1,3.46,0.33,78.7
24,40,4,350,2,3.37,1.02,74.02
21,40,4,350,1,3.03,0.85,52.91
36,40,4,350,0,1.38,0.6,68.74
33,40,3,350,0,3.33,0.42,61.39
29,40,6,350,1,0.95,0.8,71.29
40,40,2,350,0,1.0,0.88,75.12
30,40,1,350,1,2.23,1.14,67.97
43,40,0,350,0,1.94,1.31,81.43
28,40,4,350,0,1.83,0.58,51.89
32,40,0,350,2,0.59,0.27,77.51
34,40,1,350,1,3.45,0.46,73.85
43,40,0,350,1,2.44,0.28,89.48
26,40,3,350,2,0.74,0.48,71.11
25,40,2,350,0,3.49,0.98,45.83
27,40,0,350,0,1.03,0.78,43.27
22,40,5,350,0,1.94,1.18,44.22
26,40,3,350,2,0.53,1.17,74.8
35,40,1,350,2,1.28,1.06,90.76
41,40,2,350,2,2.67,0.37,102.74
30,40,3,350,0,2.56,1.42,59.88
42,40,5,350,1,2.41,1.29,101.58
43,40,1,350,2,0.56,0.34,103.19
20,40,0,350,1,2.54,1.17,45.26
31,40,3,350,0,0.94,0.82,57.14
26,40,4,350,0,3.1,0.37,47.6
30,40,3,350,1,1.95,0.44,67.19
44,40,6,350,1,2.07,0.32,101.8
22,40,6,350,1,2.45,0.96,58.57
34,40,2,350,2,2.25,0.5,88.07
40,40,5,350,1,1.72,0.39,91.57
34,40,4,350,0,2.3,1.33,69.43
30,40,6,350,2,2.94,0.58,87.44
24,40,5,350,0,0.65,1.12,46.97
42,40,4,350,2,2.27,0.56,109.02
28,40,6,350,0,3.4,0.92,58.7
35,40,0,350,2,1.76,1.15,90.0
38,40,4,350,0,0.98,0.44,71.76
38,40,0,350,1,2.4,0.51,80.02
44,40,0,350,1,1.86,0.73,93.63
23,40,5,350,2,2.87,1.37,75.1
39,40,2,350,0,1.15,0.58,71.42
24,40,0,350,0,1.16,0.71,36.56
21,40,2,350,2,1.65,0.49,59.57
22,40,1,350,0,1.08,1.42,37.92
29,40,0,350,2,1.0,0.96,75.35
27,40,0,350,1,2.51,1.4,61.55
37,40,3,350,1,2.35,1.27,87.26
45,40,4,350,0,2.07,0.63,88.86
32,40,3,350,1,1.31,1.27,75.56
32,40,2,350,2,2.2,0.47,83.57
25,40,3,350,0,3.17,0.75,45.95
31,40,0,350,1,3.17,1.34,70.4
23,40,4,350,0,3.03,0.71,43.01
23,40,5,350,1,1.29,0.38,54.65
44,40,0,350,2,1.37,0.73,106.57
38,40,6,350,1,2.83,1.47,96.12
31,40,6,350,0,3.16,0.58,62.99
45,40,4,350,0,2.63,0.63,89.38
25,40,5,350,0,1.73,1.07,49.84
35,40,1,350,2,0.72,1.4,92.15
28,40,6,350,0,1.04,0.59,54.64
43,40,0,350,2,1.67,0.69,104.48
28,40,2,350,2,3.35,0.44,75.89
37,40,0,350,1,1.52,0.33,76.04
40,40,3,350,2,2.65,1.17,106.81
26,40,3,350,1,0.88,0.84,59.87
41,40,1,350,2,3.46,0.56,102.84
29,40,5,350,1,2.11,0.26,67.61
34,40,6,350,0,1.05,1.15,70.68
30,40,1,350,0,2.79,1.35,56.27
22,40,1,350,1,2.68,0.8,49.31
40,40,1,350,0,1.78,0.61,72.61
44,40,1,350,0,2.98,1.08,84.96
31,40,5,350,0,3.06,1.07,63.95
31,40,1,350,2,1.11,1.33,83.54
32,40,4,350,1,1.15,0.97,75.44
23,40,5,350,0,1.56,0.5,42.18
30,40,0,350,2,2.79,0.87,78.65
25,40,0,350,1,2.25,0.56,52.28
36,40,1,350,1,1.27,0.64,77.12
20,40,5,350,2,3.35,0.66,65.11
24,40,0,350,0,0.69,0.34,34.04
42,40,4,350,0,1.32,1.34,85.73
45,40,0,350,1,1.59,0.43,93.83
31,40,1,350,1,0.96,0.79,66.96
24,40,4,350,1,1.62,1.03,59.05
36,40,3,350,1,2.82,0.92,83.57
44,40,3,350,2,1.82,1.19,114.73
40,40,4,350,2,2.74,1.28,109.22
26,40,1,350,0,1.24,0.61,42.08
24,40,1,350,2,1.48,1.36,69.04
38,40,4,350,2,1.44,1.07,102.54
39,40,0,350,1,0.99,1.46,86.21
31,40,5,350,1,2.62,1.49,79.31
30,40,0,350,2,1.64,1.22,79.56
33,40,0,350,2,2.24,0.75,83.9
27,40,3,350,2,1.02,1.05,76.73
42,40,0,350,1,0.82,0.44,86.73
20,40,6,350,0,1.27,1.09,40.51
41,40,2,350,2,0.9,1.39,106.85
30,40,1,350,2,0.79,1.18,80.25
35,40,2,350,0,1.71,1.05,66.02
30,40,0,350,1,3.3,0.53,63.81
25,40,1,350,0,2.63,1.27,44.95
20,40,3,350,1,0.76,0.96,47.56
26,40,3,350,0,1.86,0.69,46.53
38,40,2,350,1,0.81,0.66,82.81
37,40,5,350,0,0.86,1.19,75.45
31,40,3,350,0,0.85,0.61,55.87
44,40,4,350,0,1.49,1.46,90.86
36,40,1,350,0,2.84,0.4,63.83
42,40,6,350,0,1.57,0.36,83.87
43,40,0,350,1,1.87,0.48,90.08
26,40,5,350,1,3.41,0.9,65.99
20,40,0,350,1,1.8,1.14,44.4
37,40,4,350,2,0.57,0.73,97.67
45,40,4,350,0,2.44,0.66,89.37
39,40,3,350,0,2.36,0.67,74.77
42,40,1,350,2,0.51,1.15,105.56
32,40,2,350,2,3.18,0.87,86.73
21,40,3,350,0,1.31,0.86,36.26
33,40,3,350,0,1.57,1.18,64.04
26,40,0,350,1,2.59,1.43,59.64
32,40,1,350,1,2.74,0.53,69.29
25,40,6,350,0,2.12,0.94,51.18
29,40,2,350,2,1.07,0.93,78.67
43,40,4,350,1,1.39,0.41,96.1
